object,eventLabel,colectieNaam,eventMediaAlt,collectieID,eventDate,eventDescription,eventMedia,eventMediaLink,eventType
https://collectiedata.hetnieuweinstituut.nl/id/books/300306508,Zomerhuis te Petten (N.H.)[.] Architect G. Rietveld,De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-127083,1940,"Ontwerpjaren: 1941 (voor) Illustraties: foto's/exterieurs zomerhuis te Petten (N.H.), arch. Rietveld; reproductie/plattegrond zomerhuis te Petten (N.H.), arch. Rietveld",https://hdl.handle.net/21.12141/doc/collect.85775337-7ACD-48BC-A99D-827E963C3393,https://hdl.handle.net/21.12141/doc/collect.85775337-7ACD-48BC-A99D-827E963C3393,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/1280,Zitmeubel Perskamer Unesco-gebouw,RIET,schaalmodellen (voorstellingen),MAQV343,1957,Fauteuil op een hoge draaivoet en met korte rechte armleuningen voor de perskamer van het Unesco-gebouw in Parijs. De maquette is onderdeel van een reeks ontwerpen die Rietveld heeft gemaakt voor een fauteuil in de perskamer van dit gebouw.,https://hdl.handle.net/21.12141/id/media.4ECDAA4F-B1AF-4B82-8F79-7BA64A7327C4,https://hdl.handle.net/21.12141/id/media.4ECDAA4F-B1AF-4B82-8F79-7BA64A7327C4,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/430,Buitenhuis Lels,RIET,schaalmodellen (voorstellingen),MAQV320,1939,"Een tussenontwerp van het buitenhuis Lels met interieur- en situatieaanduiding. Het platte dak en de verdieping zijn in vier delen afneembaar, waardoor het interieur zichtbaar is. De kelderverdieping is uitgevoerd in glas en is zichtbaar onder de bordkartonnen bodemplaat. Het model heeft een gedetailleerd en gekleurd (beige, bruin, groen) exterieur.",https://hdl.handle.net/21.12141/doc/collect.D7428AB6-9AF3-4070-B27E-6645F5E9E31C,https://hdl.handle.net/21.12141/doc/collect.D7428AB6-9AF3-4070-B27E-6645F5E9E31C,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/44,Atelierwoning Buys,RIET,ontwerpmaquette,MAQV313,1933,Ontwerp voor een atelierwoning met een gebogen dak. Het ontwerp toont een zwart met witte gevel en een grijs gebogen dak. Op het dak is een schets van de plattegrond met interieuraanduidingen van het woonhuis aangebracht. De functieaanduiding van het interieur is op onderzijde van de bodemplaat getekend.,https://hdl.handle.net/21.12141/doc/collect.7618F677-2B5B-4182-917E-B029C379581A,https://hdl.handle.net/21.12141/doc/collect.7618F677-2B5B-4182-917E-B029C379581A,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/293,Woonhuizen POBU,RIET,ontwerpmaquette,MAQV331,1956,Een ontwerpmaquette van een woonhuis POBU. Het ontwerp toont een woning bestaande uit rechthoekige bouwvolumes. Het exterieur is op de gevel getekend. Met groen is de omliggende groenvoorziening weergegeven.,https://hdl.handle.net/21.12141/doc/collect.535000A1-C75F-48AD-879A-948FD42B2F8C,https://hdl.handle.net/21.12141/doc/collect.535000A1-C75F-48AD-879A-948FD42B2F8C,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/3524,Rietveld-Schröderhuis in Utrecht; collage van het interieur op de eerste verdieping,DOES,gouaches (schilderingen),DOESAB5309+,1924,"Het interieur van een woonhuis, het Rietveld-Schröderhuis, waarbij enkele elementen met gouache zijn ingekleurd. Op de voorgrond is een ligbed te zien, dat rood is ingekleurd, rechts een stuk muur blauw. Er is een hoek met een raam te zien, waarvan de kozijnen wit zijn geverfd. Op de achtergrond zijn kozijnen, kussens en wanden gekleurd in blauw, rood en geel.",https://hdl.handle.net/21.12141/id/media.D0B595FC-5F53-42AA-9BE7-A6E1EC4DE35F,https://hdl.handle.net/21.12141/id/media.D0B595FC-5F53-42AA-9BE7-A6E1EC4DE35F,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/archives/110000451,Tentoonstelling In Holland staat een Huis / Verzameling,,https://www.ica.org/standards/RiC/ontology#RecordSet,,1941,,https://hdl.handle.net/21.12141/doc/collect.24A5A2C7-7177-41EC-9260-D1AC253B6CF1,https://hdl.handle.net/21.12141/doc/collect.24A5A2C7-7177-41EC-9260-D1AC253B6CF1,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300258516,Een nieuwe plattegrond voor een volkswoning,Bouwkundig Weekblad Architectura (1927-1945),https://schema.org/Article,B-78352,1941,"Ontwerpjaren: 1939 (ongeveer)
Illustraties: plattegronden en doorsneden/project voor arbeiderswoningen, Utrecht",https://hdl.handle.net/21.12141/doc/collect.6A6D9F96-24CC-4181-BFBB-09AFDF57C29C,https://hdl.handle.net/21.12141/doc/collect.6A6D9F96-24CC-4181-BFBB-09AFDF57C29C,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/425,Arbeidersflat,RIET,schaalmodellen (voorstellingen),MAQV308,1938,"Een interieurmodel van een arbeidersflat. De dragende muren zijn in rode lijnen weergegeven, het blauwe vlak is de keuken, geel is de woon-eetkamer, groen zijn de slaapkamers, rood is de hal en wit het terras/balkon.",https://hdl.handle.net/21.12141/doc/collect.D92F4447-FFED-4033-BB0E-D943E03985CA,https://hdl.handle.net/21.12141/doc/collect.D92F4447-FFED-4033-BB0E-D943E03985CA,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/32623,Tekening demonteerbaar houten zomerhuisje,RIET,tekeningen,RIET171-25,1947,,https://hdl.handle.net/21.12141/doc/collect.B0E530C6-4BA1-48C9-959C-0782D34EDD62,https://hdl.handle.net/21.12141/doc/collect.B0E530C6-4BA1-48C9-959C-0782D34EDD62,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300253188,De Jaarbeursgebouwen in 40 jaren,Forum : maandblad voor architectuur en gebonden kunsten,https://schema.org/Article,B-72908,1956,"Van Grunsven vermeld als Grunsven zonder Van
Ontwerpjaren: 1957 (voor)
Illustraties: foto's/vogelvluchten; foto's/exterieurs; foto's/bouwwerkzaamheden; reproductie/perspectieftekening",https://hdl.handle.net/21.12141/doc/collect.568BD050-2BBF-4C66-A20F-E89839A2AEE9,https://hdl.handle.net/21.12141/doc/collect.568BD050-2BBF-4C66-A20F-E89839A2AEE9,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/3645,Winkel Metz en Co Hoogstraat (Den Haag),TENT,foto's,TENTn15+,,,https://hdl.handle.net/21.12141/id/media.E6FCDC9B-57B4-4154-805A-04E1F5A8C3AC,https://hdl.handle.net/21.12141/id/media.E6FCDC9B-57B4-4154-805A-04E1F5A8C3AC,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/285,Woonhuis Buning,RIET,ontwerpmaquette,MAQV323,1943,"Een ontwerpmaquette van het woonhuis Buning. Het dak en de verdieping zijn uitneembaar in vier delen, waardoor het interieur zichtbaar is. Het meerhoekige woonhuis bestaat uit drie bouwlagen, op een gedeelte van de bovenste bouwlaag is een dakterras. Het geplande doorlopende balkon langs de zuid- en westgevel ontbreekt. De glasplaat is geplakt op een enveloppe geadresseerd aan Rietveld.",https://hdl.handle.net/21.12141/doc/collect.55796B84-E520-4950-9BF9-7CCDC93C17E2,https://hdl.handle.net/21.12141/doc/collect.55796B84-E520-4950-9BF9-7CCDC93C17E2,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/281,Woonwijk Tolsteeg,RIET,presentatiemaquette,MAQV312,1941,Een presentatiemaquette van woningbouwproject Tolsteeg in Utrecht. De woonblokken zijn achter elkaar gegroepeerd. Met groen is de groenvoorziening weergegeven en met grijs het water.,https://hdl.handle.net/21.12141/doc/collect.96FC0820-8105-4B1C-B889-E3BA6A10D3FF,https://hdl.handle.net/21.12141/doc/collect.96FC0820-8105-4B1C-B889-E3BA6A10D3FF,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/1282,Zitmeubel Perskamer Unesco-gebouw,RIET,schaalmodellen (voorstellingen),MAQV344,1957,Fauteuil op een lage draaivoet voor de perskamer van het Unesco-gebouw in Parijs. De maquette is onderdeel van een reeks ontwerpen die Rietveld heeft gemaakt voor een fauteuil in de perskamer van dit gebouw. Alle zijn afgekeurde ontwerpen.,https://hdl.handle.net/21.12141/id/media.E2D5A06D-5B52-4E8F-A763-4A3ED904ED82,https://hdl.handle.net/21.12141/id/media.E2D5A06D-5B52-4E8F-A763-4A3ED904ED82,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300305899,"Woonhuis te oorn ""Hoogzand""[.] Architect G. Rietveld",De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-126464,1940,"Ontwerpjaren: 1941 (voor) Illustraties: foto's/exterieurs woonhuis ""Hoogzand"" voor familie Murk Lels te Hoogzand, arch. Rietveld; reproducties/plattegronden woonhuis ""Hoogzand"" voor familie Murk Lels te Hoogzand, arch. Rietveld; reproductie/doorsnede woonhuis ""Hoogzand"" voor familie Murk Lels te Hoogzand, arch. Rietveld; foto's/interieurs woonhuis ""Hoogzand"" voor familie Murk Lels te Hoogzand, arch. Rietveld",https://hdl.handle.net/21.12141/doc/collect.52081CA8-F5E3-4963-AB42-0BA96FA69CA1,https://hdl.handle.net/21.12141/doc/collect.52081CA8-F5E3-4963-AB42-0BA96FA69CA1,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300306017,Woonhuisje te Tongeren (Gld.),De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-126582,1940,"Ontwerpjaren: 1941 (voor) Illustraties: foto's/exterieurs woonhuis W. Penaat te Tongeren, arch. Rietveld - Penaat; reproductie's/plattegronden woonhuis W. Penaat te Tongeren, arch. Rietveld - Penaat; reproductie/perspectieftekening interieur woonhuis W. Penaat te Tongeren, arch. Rietveld - Penaat; foto's/interieurs woonhuis W. Penaat te Tongeren, arch. Rietveld - Penaat",https://hdl.handle.net/21.12141/doc/collect.8990A7DB-C71D-4AC4-8372-45F93E8A0067,https://hdl.handle.net/21.12141/doc/collect.8990A7DB-C71D-4AC4-8372-45F93E8A0067,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/286,Blok met Vier Middenstandswoningen,RIET,presentatiemaquette,MAQV324,1944,Een presentatiemaquette van een blok met vier middenstandswoningen. De woningen hebben een bakstenen gevel met rechthoekige ramen en een grijs zadeldak. Het dak en de verdieping zijn afneembaar. Één woning bevat een interieurindeling en het meubilair.,https://hdl.handle.net/21.12141/doc/collect.1708C32B-E443-49E1-BCEB-34C4C5B5966D,https://hdl.handle.net/21.12141/doc/collect.1708C32B-E443-49E1-BCEB-34C4C5B5966D,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/9071,Rietveld-Schröderhuis in Utrecht; interieur van de eerste verdieping,DOES,fotografische afdrukken,DOESAB9168+,1924,Zwart-wit foto van het Rietveld-Schröder huis. De foto toont de inrichting van de keuken en het eetgedeelte.,https://hdl.handle.net/21.12141/doc/collect.6D7E2DCE-6C86-475C-85D5-5CADF5CDBF1C,https://hdl.handle.net/21.12141/doc/collect.6D7E2DCE-6C86-475C-85D5-5CADF5CDBF1C,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/274,Woonhuis Wijsman,RIET,ontwerpmaquette,MAQV298,1938,Een ontwerpmaquette van het woonhuis Wijsman met interieur- en situatieaanduiding.,https://hdl.handle.net/21.12141/doc/collect.A9A0C99D-A647-4339-A89B-6A8EC12150B6,https://hdl.handle.net/21.12141/doc/collect.A9A0C99D-A647-4339-A89B-6A8EC12150B6,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300268246,"Huis op en bunker, 's-Gravenhage",Bouwkundig Weekblad (1946-1969),https://schema.org/Article,B-88303,1961,"Ontwerpjaren: 1961 (voor)
Illustraties: situatie, beganegrond, 1e en 2e verdieping/huis op bunker, Van Soutelandelaan, Den Haag; foto/hoekgevel, huis op bunker, Van Soutelandelaan, Den Haag; foto/ZO-vleugel met kantoorruimte, huis op bunker, Van Soutelandelaan, Den Haag; dwarsdoorsnede en constructiedetail/huis op bunker, Van Soutelandelaan, Den Haag; foto/ZW-gevel met entree leveranciers, huis op bunker, Van Soutelandelaan, Den Haag",https://hdl.handle.net/21.12141/doc/collect.82B66EB4-19C3-4E12-8682-5F49B17A468A,https://hdl.handle.net/21.12141/doc/collect.82B66EB4-19C3-4E12-8682-5F49B17A468A,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300242128,Antwoord[.] Woonhuis te Den Dolder,De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-61626,1937,"Ontwerpjaren: 1938 (voor)
Illustraties: foto/exterieur woonhuis te Den Dolder, arch. Rietveld; foto/interieur woonhuis te Den Dolder, arch. Rietveld; reproducties/plattegronden woonhuis te Den Dolder, arch. Rietveld",https://hdl.handle.net/21.12141/doc/collect.610B4A9A-41AC-40FE-864B-5786FAE0E3AF,https://hdl.handle.net/21.12141/doc/collect.610B4A9A-41AC-40FE-864B-5786FAE0E3AF,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300307255,"[Toelichting, ontwerp voor woonhuisje]",De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-127846,1933,Ontwerpjaren: 1934 (voor) Illustraties: reproducties/perspectieftekeningen interieurs woonhuisje. arch. Rietveld; reproducties/gevelontwerpen woonhuisje. arch. Rietveld; reproducties/plattegronden woonhuisje. arch. Rietveld,https://hdl.handle.net/21.12141/doc/collect.C6FB88B2-A4EA-4FC5-A8D1-644BEC23A310,https://hdl.handle.net/21.12141/doc/collect.C6FB88B2-A4EA-4FC5-A8D1-644BEC23A310,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/1281,Zitmeubel Persmaker Unesco-gebouw,RIET,schaalmodellen (voorstellingen),MAQV345,1957,Fauteuil voor de perskamer van het Unesco-gebouw in Parijs. De maquette is onderdeel van een reeks ontwerpen die Rietveld heeft gemaakt voor een fauteuil in de perskamer van dit gebouw.,https://hdl.handle.net/21.12141/doc/collect.5B1F6AF0-D8FB-41ED-A640-D9DF14F9DC2D,https://hdl.handle.net/21.12141/doc/collect.5B1F6AF0-D8FB-41ED-A640-D9DF14F9DC2D,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/28,Interieur woonhuis,RIET,presentatiemaquette,MAQV31,,Een gekleurd interieurmodel van een woonkamer. Onder andere vanwege de losliggende glasplaat bovenop is het zeer aannemelijk dat het hier een maquette betreft om tentoon te stellen.,https://hdl.handle.net/21.12141/doc/collect.0966C54C-8F17-4277-B801-3C8427ED7F9D,https://hdl.handle.net/21.12141/doc/collect.0966C54C-8F17-4277-B801-3C8427ED7F9D,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/61,Verkavelingsstudie voor een Woonwijk,RIET,studiemaquette,MAQV52,1945,"Een verkavelingstudie voor een woningbouwproject. Met zwart, beige, groen en grijs zijn de diverse elementen aangegeven.",https://hdl.handle.net/21.12141/doc/collect.1ED42F71-31D9-4F9B-B0D4-946F3D3BC7C2,https://hdl.handle.net/21.12141/doc/collect.1ED42F71-31D9-4F9B-B0D4-946F3D3BC7C2,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/275,Woonwijk voor Aannemingsmaatschappij Bakhuizen,RIET,ontwerpmaquette,MAQV749,1956,Een stedenbouwkundig plan van Woonwijk voor Aannemingsmaatschappij Bakhuizen.,https://hdl.handle.net/21.12141/doc/collect.06DDB9D2-2D6E-4223-8F99-D706430339A9,https://hdl.handle.net/21.12141/doc/collect.06DDB9D2-2D6E-4223-8F99-D706430339A9,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/54,Tentoonstellingsinrichting Flattypen met Standaard Vaste Natte Cel,RIET,presentatiemaquette,MAQV44,1950,"De gekleurde en L-vormige presentatiemaquette toont een tentoonstellingsinrichting. Er worden drie woonunits afgebeeld, een galerij met meubels en een lege hal.",https://hdl.handle.net/21.12141/doc/collect.E120AA1E-35E7-48D7-8EE3-0CB80F462C9D,https://hdl.handle.net/21.12141/doc/collect.E120AA1E-35E7-48D7-8EE3-0CB80F462C9D,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/432,Rietveld Schröderhuis,SAM,schaalmodellen (voorstellingen),MAQV208,1975,"Rietveld maakt het ontwerp voor dit woonhuis in nauwe samenwerking met zijn opdrachtgever en vriendin Truus Schröder-Schräder. Zoals je ziet is het een bijzonder woonhuis, zeker in die tijd, toen het gebruikelijk was om rijtjeshuizen in rode baksteen te bouwen. Maar Truus Schröder-Schräder was een bijzondere vrouw met moderne opvattingen over wonen. Daarom vroeg zij aan de moderne architect Gerrit Rietveld om samen met haar een nieuw woonhuis te ontwerpen, waar zij samen met haar kinderen zou gaan wonen. Rietveld was op dat moment onder andere bekend van zijn betrokkenheid bij de kunstenaarstijdschrift De Stijl, waarvan je elementen terug ziet in dit woonhuis. Het huis bestaat uit een doosvormig volume met uitstekende luifels en balkons. De gevels kenmerken zich door een afwisseling tussen gesloten platen (wit en grijs) en glazen oppervlakten en de toepassing van de primaire Stijl-kleuren, rood, blauw en geel. Hierdoor heeft het huis geen duidelijke voor- en achterkant, en zijn alle gevels even belangrijk. De begane grond is ingedeeld op traditionele wijze, dat wil zeggen onderverdeeld door vaste muren in gescheiden vertrekken (een woonkeuken, een hal en drie zit- (slaap-) kamers). De verdieping, door Rietveld als zolder aangeduid, is de woonverdieping. Deze ruimte is vrij indeelbaar. Schuifwanden kunnen de ruimte onderverdelen in vier kamers maar ze kunnen ook worden weggeschoven zodat er één ruimte ontstaat met aan drie zijden een balkon en vrij uitzicht. Een vernieuwend aspect in het ontwerp is het streven naar verbindingen tussen de verschillende ruimten in het interieur (bijv. via schuifwanden en bovenlichten) en tussen binnen- en buitenruimte door het vrije uitzicht op de omgeving. De inrichting van het interieur vertoont een hechte relatie met de architectuur. Dit wordt onder andere bereikt doordat het meubilair, zoals bedbanken, uitklapbare tafels of bedden, servieskasten en een stapelkast, fysiek verbonden is met de architectuur. Rietveld had zijn atelier in het huis van mevrouw Schröder en heeft er zelf enige tijd gewoond. <BR>
<P>Maquette <BR>De maquette is gemaakt in 1975 om inzicht te verwerven in de opbouw en de constructie van het huis. Aanleiding voor het maken van de maquette was de restauratie van het Rietveld-Schröderhuis in 1975. <BR></P>",https://hdl.handle.net/21.12141/doc/collect.20642E50-61E1-45A4-9E06-B63029E50006,https://hdl.handle.net/21.12141/doc/collect.20642E50-61E1-45A4-9E06-B63029E50006,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/289,Villa Groenendijk,RIET,ontwerpmaquette,MAQV327,1953,Een ontwerpmaquette van villa Groenendijk met situatieaanduiding. De rechthoekige villa bestaat uit één bouwlaag en heeft een witte gevel enaan één zijde een overdekt terras en een grijs plat dak. Aan de villa ligt een rechthoekig langwerpige garage. <BR>Met groen is de groenvoorziening weergegeven en met grijs de infrastructuur. Dit ontwerp benadert het uitgevoerde ontwerp op hoofdlijnen.,https://hdl.handle.net/21.12141/doc/collect.DD4327E8-9E6E-470A-B76A-373164BB3564,https://hdl.handle.net/21.12141/doc/collect.DD4327E8-9E6E-470A-B76A-373164BB3564,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/8993,Rietveld-Schröderhuis in Utrecht; foto van het vooraanzicht en het zijaanzicht,DOES,fotografische afdrukken,DOESAB5308+,1924,Zwart-wit foto van een gevelaanzicht met entree en groenvoorziening van het kubusvormige woonhuis.,https://hdl.handle.net/21.12141/doc/collect.D32CF1EB-F9AB-4BE7-ADA5-F8698564FE26,https://hdl.handle.net/21.12141/doc/collect.D32CF1EB-F9AB-4BE7-ADA5-F8698564FE26,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/45,Atelierwoning Buys,RIET,schaalmodellen (voorstellingen),MAQV314,1934,Ontwerp voor een atelierwoning met een witte gevel en een grijs dak.,https://hdl.handle.net/21.12141/doc/collect.52DD2FA2-ACAE-4BA0-AA06-130C9A194119,https://hdl.handle.net/21.12141/doc/collect.52DD2FA2-ACAE-4BA0-AA06-130C9A194119,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/58,Verzorgingsgebouwtje,RIET,ontwerpmaquette,MAQV49,,"Opengewerkt interieurmodel met rood, blauw en grijs meubilair.",https://hdl.handle.net/21.12141/doc/collect.CFC20232-D0AC-45FB-B2E9-F67FFE032142,https://hdl.handle.net/21.12141/doc/collect.CFC20232-D0AC-45FB-B2E9-F67FFE032142,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300305845,Woonhuis te Heerlen,Bouwkundig Weekblad (1946-1969),https://schema.org/Article,B-126410,1966,"Ontwerpjaren: 1962 Illustraties: foto's (4)/gevels, woonhuis Zandweg, Heerlen; situatie, plattegronden en doorsneden/woonhuis Zandweg, Heerlen; interieurfoto/woonkamer, woonhuis Zandweg, Heerlen",https://hdl.handle.net/21.12141/doc/collect.D896176A-355A-4C59-9009-43DD6256F2B9,https://hdl.handle.net/21.12141/doc/collect.D896176A-355A-4C59-9009-43DD6256F2B9,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/450,Woonhuis Van Dantzig,RIET,schaalmodellen (voorstellingen),MAQV43,1959,"Een model van het woonhuis Van Dantzig met interieur- en situatieaanduiding. Het model is een ontwerpvariant waarin de twee vleugels haaks op elkaar zijn geplaatst. Het model heeft een gedetailleerd en gekleurd (pistachegroen, rood, zwart, grijs) interieur en exterieur. Het model toont op hoofdlijnen het uitgevoerde ontwerp.",https://hdl.handle.net/21.12141/doc/collect.BDC9443E-5392-4208-A8A3-C67F6DA7E3C1,https://hdl.handle.net/21.12141/doc/collect.BDC9443E-5392-4208-A8A3-C67F6DA7E3C1,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/9080,Rietveld-Schröderhuis in Utrecht; acht foto's van het interieur,DOES,fotografische afdrukken,DOESAB5325+,1924,"Acht zwart-wit foto's van interieur: keuken-, eet-, bad-, studie- en woonkamer van Rietveld-Schroderhuis in Utrecht.",https://hdl.handle.net/21.12141/doc/collect.552C0376-524E-4C04-BF2F-D2EB574ECF8E,https://hdl.handle.net/21.12141/doc/collect.552C0376-524E-4C04-BF2F-D2EB574ECF8E,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/1976,Interieur modelwoning Erasmuslaan 9 (Utrecht),TENT,fotografische afdrukken,TENTn79a+,,,https://hdl.handle.net/21.12141/id/media.B4AC7DFA-E200-450F-9012-C38A4AFE33B2,https://hdl.handle.net/21.12141/id/media.B4AC7DFA-E200-450F-9012-C38A4AFE33B2,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/828,Studie van Gebouw,RIET,schaalmodellen (voorstellingen),MAQV892,,"Studiemaquette, volumemodel van een gebouw. Twee in elkaar geschoven kubussen.",https://hdl.handle.net/21.12141/doc/collect.CFCAFF7C-7423-4493-8C46-4B531ED1F82B,https://hdl.handle.net/21.12141/doc/collect.CFCAFF7C-7423-4493-8C46-4B531ED1F82B,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/284,Woonhuis met garage met ronde ramen,RIET,ontwerpmaquette,MAQV322,1945,"Een maquette van een modelwoning met meubilair en situatieaanduiding. De vrijstaande woning bestaat uit twee bouwlagen. De verdieping is uitneembaar, waardoor het interieur zichtbaar is. De woning wordt door een stukje groen van de garage met ronde ramen gescheiden.",https://hdl.handle.net/21.12141/doc/collect.EA141F9A-C950-458D-9E22-91E5E205A473,https://hdl.handle.net/21.12141/doc/collect.EA141F9A-C950-458D-9E22-91E5E205A473,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/33023,Ontwerp Woonhuis met Prefab Kern en Vloerconstructie (Kernhuis),,tekeningen,RIET16-10,,,https://hdl.handle.net/21.12141/doc/collect.459F6BE2-F03F-4B95-9CC4-B5D3DC211E0A,https://hdl.handle.net/21.12141/doc/collect.459F6BE2-F03F-4B95-9CC4-B5D3DC211E0A,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300268258,Huis te Den Dolder,Forum : maandblad voor architectuur en gebonden kunsten,https://schema.org/Article,B-88316,1956,"Rietveld, G. = auteur?; geen tekst
Ontwerpjaren: 1957 (voor)
Illustraties: foto's/exterieurs; reproductie/plattegrond",https://hdl.handle.net/21.12141/doc/collect.459AC567-6E41-4444-99D5-07A13841159D,https://hdl.handle.net/21.12141/doc/collect.459AC567-6E41-4444-99D5-07A13841159D,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/archives/2,Stedenbouwkundig Plan Nagele,,https://www.ica.org/standards/RiC/ontology#RecordSet,,,,https://hdl.handle.net/21.12141/doc/collect.D435CA3A-989C-49B1-A9BA-1177C1DA421A,https://hdl.handle.net/21.12141/doc/collect.D435CA3A-989C-49B1-A9BA-1177C1DA421A,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/56,Woonhuis Erdman,RIET,presentatiemaquette,MAQV46,1959,Presentatiemaquette van het woonhuis Erdman. Het betreft hier het definitieve en uitgevoerde ontwerp. Het woonhuis heeft een witte gevel met grijze en blauwe accenten.,https://hdl.handle.net/21.12141/doc/collect.822404A4-84A2-4910-B5CA-C65CEA127103,https://hdl.handle.net/21.12141/doc/collect.822404A4-84A2-4910-B5CA-C65CEA127103,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/9079,Rietveld-Schröderhuis in Utrecht; collage van het interieur op de eerste verdieping,DOES,gouaches (schilderingen),DOESAB5310+,1924,"Zwart-wit foto van de woon- en slaapkamer zonder scheidingswanden (eerste verdieping) van het Rietveld-Schröderhuis in Utrecht. 
Met de kleuren rood, geel, blauw, zwart en grijs is een kleurontwerp gemaakt.",https://hdl.handle.net/21.12141/doc/collect.9312622B-77CE-49CD-AE82-3757F25FFB55,https://hdl.handle.net/21.12141/doc/collect.9312622B-77CE-49CD-AE82-3757F25FFB55,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/49,Rijtjeshuis met Lessenaarsdak,RIET,ontwerpmaquette,MAQV36,1952,"<DIV>Interieurmodel met meubilair en interieuraanduiding en het exterieur van een rijtjeshuis met lessenaardak. De verdieping is in twee delen uitneembaar, het dak ontbreekt.</DIV>",https://hdl.handle.net/21.12141/doc/collect.6B899EBD-E9F2-4E5D-A0E0-A95E83439576,https://hdl.handle.net/21.12141/doc/collect.6B899EBD-E9F2-4E5D-A0E0-A95E83439576,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/428,Houten Zomerhuis,RIET,schaalmodellen (voorstellingen),MAQV317,1937,"Een open model voor een 12-hoekig houten zomerhuis met aanduiding van interieur en terras. Het dak is afneembaar, waardoor het interieur zichtbaar is. In het interieur is het rood en bruin gekleurde meubilair zichtbaar.",https://hdl.handle.net/21.12141/doc/collect.7C5E0170-AEC9-4307-B11F-4E876D3F423A,https://hdl.handle.net/21.12141/doc/collect.7C5E0170-AEC9-4307-B11F-4E876D3F423A,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/2,Stedenbouwkundig Plan Nagele,MAQV,tentoonstellingsmaquette,MAQV2,1984-12-11,"Tentoonstellingsmaquette van het stedenbouwkundig plan voor Nagele. In rood zijn de voorzieningen en de woningbouw weergegeven, in beige de verkeersstructuur en de openbare ruimte en in groen de groenvoorzieningen. De maquette is gemaakt voor een tentoonstelling over Nagele in het Nederlands Documentatiecentrum voor de Bouwkunst (1984-1985).",https://hdl.handle.net/21.12141/doc/collect.D435CA3A-989C-49B1-A9BA-1177C1DA421A,https://hdl.handle.net/21.12141/doc/collect.D435CA3A-989C-49B1-A9BA-1177C1DA421A,gebouw
